PaperID,Title,Authors,Year,Venue
53e9bd4bb7602d97049d90b0,Distributed Transactions in Practice.,"['Prabhu Ram', 'Lyman Do', 'Pamela Drew']",1999,SIGMOD Record
53e99a2ab7602d9702283f63,UniSQL's Next-Generation Object-Relational Database Management System.,"[""Albert D'Andrea"", 'Phil Janus']",1996,SIGMOD Record
53e9ba59b7602d9704676b32,Scientist's Called Upon to Take Actions.,['Xiaolei Qian'],1996,SIGMOD Record
53e997f1b7602d9701ff2ae1,Analysis of existing databases at the logical level: the DBA companion project.,"['Fabien De Marchi', 'Stéphane Lopes', 'Jean-Marc Petit', 'Farouk Toumani']",2003,SIGMOD Record
53e9ae0cb7602d970381a9a2,"Response to ""A Close Look at the IFO Data Model"".","['Serge Abiteboul', 'Richard Hull']",1995,SIGMOD Record
53e9ba4eb7602d97046678f4,"In Reply to Domains, relations and Religious Wars.",['Hugh Darwen'],1996,SIGMOD Record
53e9b7cdb7602d970437bea2,Practical Lessons in Supporting Large-Scale Computational Science.,"['Ron Musick', 'Terence Critchlow']",1999,SIGMOD Record
53e9a433b7602d9702d500d9,Constructing Efficient Decision Trees by Using Optimized Numeric Association Rules.,"['Takeshi Fukuda', 'Yasuhiko Morimoto', 'Shinichi Morishita', 'Takeshi Tokuyama']",1996,VLDB
5591663d0cf2e89307ca990a,The BeSS Object Storage Manager: Architecture Overview.,"['Alexandros Biliris', 'Euthimios Panagos']",1996,SIGMOD Record
53e99e54b7602d970271c381,"Information Discovery, Extraction and Integration for the Hidden Web.",['Jiying Wang'],2003,VLDB PhD Workshop
53e9a5a1b7602d9702ecce0b,Promises and Realities of Active Database Systems.,"['Eric Simon', 'Angelika Kotz Dittrich']",1995,VLDB
53e9b857b7602d970441f1ff,"Proceedings of the VLDB 2003 PhD Workshop. Co-located with the 29th International Conference on Very Large Data Bases (VLDB 2003). Berlin, September 12-13, 2003",,2003,VLDB PhD Workshop
5736974d6e3b12023e63939e,The Value of Merge-Join and Hash-Join in SQL Server.,['Goetz Graefe'],1999,VLDB
53e9b4c3b7602d9703fde73f,Distributed Processing over Stand-alone Systems and Applications.,"['Gustavo Alonso', 'Claus Hagen', 'Hans-Jörg Schek', 'Markus Tresch']",1997,VLDB
56d8e223dabfae2eee196b83,Extracting and Exploiting Structure in Text Search.,['Prabhakar Raghavan'],2003,SIGMOD Conference
54890d2445ce471f90a8bb98,Reminiscences on Influential Papers.,"['Kenneth A. Ross', 'Stefano Ceri', 'Luis Gravano', 'Per-Åke Larson', 'Leonid Libkin', 'Tova Milo']",2001,SIGMOD Record
53e9b1e3b7602d9703c783f8,A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations.,"['Jong-Hak Lee', 'Young-Koo Lee', 'Kyu-Young Whang', 'Il-Yeol Song']",1997,VLDB
53e9a8d4b7602d9703223b1e,Multidimensional Access Methods: Trees Have Grown Everywhere.,"['Timos K. Sellis', 'Nick Roussopoulos', 'Christos Faloutsos']",1997,VLDB
53e9b3a3b7602d9703e857da,DB2 Spatial Extender - Spatial data within the RDBMS.,['David W. Adler'],2001,VLDB
53e9b1c9b7602d9703c5b2cc,Trends in Data Warehousing: A Practitioner's View.,"[""William O'Connell""]",2004,VLDB
53e9ae8ab7602d97038abc2f,BibFinder/StatMiner: Effectively Mining and Using Coverage and Overlap Statistics in Data Integration.,"['Zaiqing Nie', 'Subbarao Kambhampati', 'Thomas Hernandez']",2003,VLDB
53e9afeeb7602d9703a40b81,"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword.",,2000,VLDB
53e9ab90b7602d970353d9af,An Efficient and Resilient Approach to Filtering and Disseminating Streaming Data.,"['Shetal Shah', 'Shyamshankar Dharmarajan', 'Krithi Ramamritham']",2003,VLDB
53e9bb61b7602d97047a3b34,Concurrency in the Data Warehouse.,['Richard Taylor'],2000,VLDB
53e9b3a4b7602d9703e8913d,RTMonitor: Real-Time Data Monitoring Using Mobile Agent Technologies.,"['Kam-yiu Lam', 'Alan Kwan', 'Krithi Ramamritham']",2002,VLDB
53e9a301b7602d9702c086bb,Extracting Large Data Sets using DB2 Parallel Edition.,['Sriram Padmanabhan'],1996,VLDB
53e9a89bb7602d97031e8125,Repeating History Beyond ARIES.,['C. Mohan'],1999,VLDB
53e99afeb7602d970238ffd2,EROC: A Toolkit for Building NEATO Query Optimizers.,"['William J. McKenna', 'Louis Burger', 'Chi Hoang', 'Melissa Truong']",1996,VLDB
53e99e62b7602d9702729c2e,Progressive Merge Join: A Generic and Non-blocking Sort-based Join Algorithm.,"['Jens-Peter Dittrich', 'Bernhard Seeger', 'David Scot Taylor', 'Peter Widmayer']",2002,VLDB
53e9b429b7602d9703f240c8,"Using Taxonomy, Discriminants, and Signatures for Navigating in Text Databases.","['Soumen Chakrabarti', 'Byron Dom', 'Rakesh Agrawal', 'Prabhakar Raghavan']",1997,VLDB
53e99c98b7602d9702548c4d,Process Automation as the Foundation for E-Business.,"['Fabio Casati', 'Ming-Chien Shan']",2000,VLDB
53e9a3e1b7602d9702cf3934,Flexible Relations - Operational Support of Variant Relational Structures.,"['Christian Kalus', 'Peter Dadam']",1995,VLDB
53e9b55db7602d97040939c5,Similarity based Retrieval of Pictures Using Indices on Spatial Relationships.,"['A. Prasad Sistla', 'Clement T. Yu', 'Chengwen Liu', 'King-Lup Liu']",1995,VLDB
53e99b87b7602d970243079b,Path Queries on Compressed XML.,"['Peter Buneman', 'Martin Grohe', 'Christoph Koch']",2003,VLDB
53e9aec4b7602d97038eab1c,SELF-SERV: A Platform for Rapid Composition of Web Services in a Peer-to-Peer Environment.,"['Quan Z. Sheng', 'Boualem Benatallah', 'Marlon Dumas', 'Eileen Oi-Yan Mak']",2002,VLDB
53e99acab7602d9702349e8d,MindReader: Querying Databases Through Multiple Examples.,"['Yoshiharu Ishikawa', 'Ravishankar Subramanya', 'Christos Faloutsos']",1998,VLDB
53e9ab55b7602d97034ec24d,Are Web Services the Next Revolution in e-Commerce? (Panel).,"['Shalom Tsur', 'Serge Abiteboul', 'Rakesh Agrawal', 'Umeshwar Dayal', 'Johannes Klein', 'Gerhard Weikum']",2001,VLDB
53e9b4f9b7602d9704028962,A Framework for Clustering Evolving Data Streams.,"['Charu C. Aggarwal', 'Jiawei Han', 'Jianyong Wang', 'Philip S. Yu']",2003,VLDB
53e9b75bb7602d97042ffc08,On a Hierarchical Indexing Fuzzy Content-Based Image Retrieval Approach.,['Krisztian Vereb'],2003,VLDB PhD Workshop
53e99f48b7602d97028187b8,Scalablity and Availability in Oracle7 7.3.,['Dieter Gawlick'],1996,VLDB
53e99bcdb7602d9702479cdc,Applying Data Mining Techniques to a Health Insurance Information System.,"['Marisa S. Viveros', 'John P. Nearhos', 'Michael J. Rothman']",1996,VLDB
53e9a39db7602d9702cac86b,Probabilistic Optimization of Top N Queries.,"['Donko Donjerkovic', 'Raghu Ramakrishnan']",1999,VLDB
53e9bcd9b7602d9704960e9c,The TPR*-Tree: An Optimized Spatio-Temporal Access Method for Predictive Queries.,"['Yufei Tao', 'Dimitris Papadias', 'Jimeng Sun']",2003,VLDB
53e9adffb7602d9703809112,Storage Service Providers: a Solution for Storage Management? (Panel).,"['Banu Özden', 'Eran Gabber', 'Bruce Hillyer', 'Wee Teck Ng', 'Elizabeth A. M. Shriver', 'David J. DeWitt', 'Bruce Gordon', 'Jim Gray', 'John Wilkes']",2001,VLDB
53e9a145b7602d9702a36c9a,Facilitating Multimedia Database Exploration through Visual Interfaces and Perpetual Query Reformulations.,"['Wen-Syan Li', 'K. Selçuk Candan', 'Kyoji Hirata', 'Yoshinori Hara']",1997,VLDB
53e9a86ab7602d97031b7ff2,Mining Multi-Dimensional Constrained Gradients in Data Cubes.,"['Guozhu Dong', 'Jiawei Han', 'Joyce M. W. Lam', 'Jian Pei', 'Ke Wang']",2001,VLDB
53e9bc87b7602d97049075a0,Grid and Applications (Industrial Session).,['Frank Leymann'],2003,VLDB
53e99d8fb7602d970264d4ae,On Optimal Node Splitting for R-trees.,"['Yván J. García', 'Mario A. Lopez', 'Scott T. Leutenegger']",1998,VLDB
53e9b3abb7602d9703e8f893,Managing a DB2 Parallel Edition Database.,['Gilles Fecteau'],1995,VLDB
53e9ab0eb7602d9703494cca,Implementing Xquery 1.0: The Galax Experience.,"['Mary F. Fernández', 'Jérôme Siméon', 'Byron Choi', 'Amélie Marian', 'Gargi Sur']",2003,VLDB
53e9a1e1b7602d9702add6b4,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management.,"['Guy Pardon', 'Gustavo Alonso']",2000,VLDB
53e9b4bfb7602d9703fd608d,Developing an Indexing Scheme for XML Document Collection using the Oracle8i Extensibility Framework.,"['Seema Sundara', 'Ying Hu', 'Timothy Chorma', 'Nipun Agarwal', 'Jagannathan Srinivasan']",2001,VLDB
53e9b213b7602d9703ca91cd,Bloom Histogram: Path Selectivity Estimation for XML Data with Updates.,"['Wei Wang 0011', 'Haifeng Jiang', 'Hongjun Lu', 'Jeffrey Xu Yu']",2004,VLDB
53e9b5f4b7602d9704149061,The National Medical Knowledge Bank.,['Warren Sterling'],1998,VLDB
53e9b57cb7602d97040b867f,Cache-Conscious Concurrency Control of Main-Memory Indexes on Shared-Memory Multiprocessor Systems.,"['Sang Kyun Cha', 'Sangyong Hwang', 'Kihong Kim', 'Keunjoo Kwon']",2001,VLDB
53e9b7adb7602d9704357b52,W3QS: A Query System for the World-Wide Web.,"['David Konopnicki', 'Oded Shmueli']",1995,VLDB
53e9aa16b7602d97033854d4,An Interpolated Volume Data Model.,"['Tianqiu Wang', 'Simone Santini', 'Amarnath Gupta']",2003,VLDB
53e9ab4fb7602d97034df792,Integrated Data Management for Mobile Services in the Real World.,"['Christian Hage', 'Christian S. Jensen', 'Torben Bach Pedersen', 'Laurynas Speicys', 'Igor Timko']",2003,VLDB
53e99c3db7602d97024ef591,AmbientDB: Complex Query Processing for P2P Networks.,['Caspar Treijtel'],2003,VLDB PhD Workshop
53e9aab6b7602d97034311cc,A Nanotechnology-based Approach to Data Storage.,"['Evangelos Eleftheriou', 'Peter Bächtold', 'Giovanni Cherubini', 'Ajay Dholakia', 'Christoph Hagleitner', 'T. Loeliger', 'Aggeliki Pantazi', 'Haralampos Pozidis', 'T. R. Albrecht', 'Gerd Karl Binnig', 'Michel Despont', 'Ute Drechsler', 'Urs Dürig', 'Bernd Gotsmann', 'Daniel Jubin', 'Walter Häberle', 'Mark A. Lantz', 'Hugo E. Rothuizen', 'Richard Stutz', 'Peter Vettiger', 'Dorothea Wiesmann']",2003,VLDB
53e9ab32b7602d97034bc87f,Schema and Database Evolution in the O2 Object Database System.,"['Fabrizio Ferrandina', 'Thorsten Meyer', 'Roberto Zicari', 'Guy Ferran', 'Joëlle Madec']",1995,VLDB
53e9afadb7602d97039fe0bd,Aqua: A Fast Decision Support Systems Using Approximate Query Answers.,"['Swarup Acharya', 'Phillip B. Gibbons', 'Viswanath Poosala']",1999,VLDB
53e9b137b7602d9703bb69d8,Selectivity Estimation Without the Attribute Value Independence Assumption.,"['Viswanath Poosala', 'Yannis E. Ioannidis']",1997,VLDB
53e9ba69b7602d9704687880,ALIAS: An Active Learning led Interactive Deduplication System.,"['Sunita Sarawagi', 'Anuradha Bhamidipaty', 'Alok Kirpal', 'Chandra Mouli']",2002,VLDB
53e9bccbb7602d970494d54b,Architecture of Oracle Parallel Server.,"['Roger Bamford', 'D. Butler', 'Boris Klots', 'N. MacNaughton']",1998,VLDB
53e9b388b7602d9703e66ba7,The Zero-Delay Data Warehouse: Mobilizing Heterogeneous Databases.,['eva Kühn'],2003,VLDB
53e9b070b7602d9703ad5245,CHICAGO: A Test and Evaluation Environment for Coarse-Grained Optimization.,"['Tobias Kraft', 'Holger Schwarz']",2004,VLDB
53e9acefb7602d97036cc3aa,Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations.,"['Vanja Josifovski', 'Tore Risch']",1999,VLDB
53e99f57b7602d970282afd0,Type Classification of Semi-Structured Documents.,"['Markus Tresch', 'Neal Palmer', 'Allen Luniewski']",1995,VLDB
53e9b381b7602d9703e63e4d,Shooting Stars in the Sky: An Online Algorithm for Skyline Queries.,"['Donald Kossmann', 'Frank Ramsak', 'Steffen Rost']",2002,VLDB
53e9bab4b7602d97046e46ec,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach.,"['Atsuyuki Morishima', 'Seiichi Koizumi', 'Hiroyuki Kitagawa', 'Satoshi Takano']",2001,VLDB
53e9ab32b7602d97034bef0b,Work and Information Practices in the Sciences of Biodiversity.,['Geoffrey C. Bowker'],2000,VLDB
53e9a40eb7602d9702d2c1fa,The Continued Saga of DB-IR Integration.,"['Ricardo A. Baeza-Yates', 'Mariano P. Consens']",2004,VLDB
53e9979bb7602d9701f67b87,Vertical Data Migration in Large Near-Line Document Archives Based on Markov-Chain Predictions.,"['Achim Kraiss', 'Gerhard Weikum']",1997,VLDB
53e9989bb7602d97020d0f1a,Computing Iceberg Queries Efficiently.,"['Min Fang', 'Narayanan Shivakumar', 'Hector Garcia-Molina', 'Rajeev Motwani', 'Jeffrey D. Ullman']",1998,VLDB
53e9a855b7602d970319e8a6,"Et tu, XML? The downfall of the relational empire (abstract).",['Philip Wadler'],2001,VLDB
53e9a893b7602d97031defe3,Is Web-site Management a Database Problem?,"['Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu']",1998,VLDB
53e9a41cb7602d9702d375c0,Materialized Views Selection in a Multidimensional Database.,"['Elena Baralis', 'Stefano Paraboschi', 'Ernest Teniente']",1997,VLDB
53e99938b7602d9702177541,PLACE: A Query Processor for Handling Real-time Spatio-temporal Data Streams.,"['Mohamed F. Mokbel', 'Xiaopeng Xiong', 'Walid G. Aref', 'Susanne E. Hambrusch', 'Sunil Prabhakar', 'Moustafa A. Hammad']",2004,VLDB
555048b445ce0a409eb709fd,The Database Group at University of Hagen (FernUniversitaet).,"['Gunter Schlageter', 'Thomas Berkel', 'Eberhard Heuel', 'Silke Mittrach', 'Andreas Scherer', 'Wolfgang Wilkes']",1995,SIGMOD Record
53e9b365b7602d9703e48e19,Exploiting Main Memory DBMS Features to Improve Real-Time Concurrency Control Protocols.,"['Özgür Ulusoy', 'Alejandro P. Buchmann']",1996,SIGMOD Record
53e9a9beb7602d970331bd04,"Gio Wiederhold Speaks Out on Moving into Academia in Mid-Career, How to Be an Effective Consultant, Why You Should Be a Program Manager as a Funding Agency, the Need for Ontology Algebra and Simulations, and More.",['Marianne Winslett'],2001,SIGMOD Record
53e9a97bb7602d97032d411e,Component-based E-Commerce: Assesment of Current Practices and Future Directions.,"['Martin Bichler', 'Arie Segev', 'J. Leon Zhao']",1998,SIGMOD Record
53e9aa5cb7602d97033ce572,Report on the EDBT'02 Panel on Scientific Data Integration.,"['Omar Boucelma', 'Silvana Castano', 'Carole A. Goble', 'Vanja Josifovski', 'Zoé Lacroix', 'Bertram Ludäscher']",2002,SIGMOD Record
53e9a13fb7602d9702a3199b,Toward an ontology-enhanced information filtering agent.,['Kwang Mong Sim'],2004,SIGMOD Record
53e9b732b7602d97042cd238,Enhanced Nearest Neighbour Search on the R-tree.,"['King Lum Cheung', 'Ada Wai-Chee Fu']",1998,SIGMOD Record
53e9aba5b7602d9703553859,Peer-to-peer research at Stanford.,"['Mayank Bawa', 'Brian F. Cooper', 'Arturo Crespo', 'Neil Daswani', 'Prasanna Ganesan', 'Hector Garcia-Molina', 'Sepandar D. Kamvar', 'Sergio Marti', 'Mario T. Schlosser', 'Qi Sun', 'Patrick Vinograd', 'Beverly Yang']",2003,SIGMOD Record
53e99d28b7602d97025dabf7,XML and Information Retrieval: a SIGIR 2000 Workshop.,"['David Carmel', 'Yoëlle S. Maarek', 'Aya Soffer']",2001,SIGMOD Record
53e9bad7b7602d9704704694,Applying database Visualization to the World Wide Web.,"['Masum Z. Hasan', 'Alberto O. Mendelzon', 'Dimitra Vista']",1996,SIGMOD Record
53e9b23ab7602d9703cda8be,An Overview of Data Warehousing and OLAP Technology.,"['Surajit Chaudhuri', 'Umeshwar Dayal']",1997,SIGMOD Record
53e9bb72b7602d97047b70c0,SIGMOD Program Review.,['Richard T. Snodgrass'],2000,SIGMOD Record
53e9b0b7b7602d9703b27bcc,A Framework for Semantic Gossiping.,"['Karl Aberer', 'Philippe Cudré-Mauroux', 'Manfred Hauswirth']",2002,SIGMOD Record
53e9bc10b7602d97048736bf,Data Mining: Concepts and Techniques - Book Review.,"['Fernando Berzal Galiano', 'Nicolás Marín']",2002,SIGMOD Record
53e9babbb7602d97046ec01c,Data and Knowledge Base Research at Hong Kong University of Science and Technology.,"['Pamela Drew', 'Babak Hamidzadeh', 'Kamalakar Karlapalem', 'Alex Chia-Yee Kean', 'Dik Lun Lee', 'Qing Li', 'Frederick H. Lochovsky', 'Chung-Dak Shum', 'Beat Wüthrich']",1995,SIGMOD Record
53e9b4f9b7602d9704026c2b,Sensor: the atomic computing particle.,['Vijay Kumar'],2003,SIGMOD Record
53e9a1a9b7602d9702a9f2ac,B-tree Page Size When Caching is Considered.,['David B. Lomet'],1998,SIGMOD Record
53e9a051b7602d9702935f16,DIMACS Summer School Tutorial on New Frontiers in Data Mining.,"['Dimitrios Gunopulos', 'Nick Koudas']",2001,SIGMOD Record
53e9a1a8b7602d9702a9c015,Managing and Analyzing Carbohydrate Data.,"['Kiyoko F. Aoki', 'Nobuhisa Ueda', 'Atsuko Yamaguchi', 'Tatsuya Akutsu', 'Minoru Kanehisa', 'Hiroshi Mamitsuka']",2004,SIGMOD Record
53e9a178b7602d9702a6b7b8,Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop.,['Terence Critchlow'],2001,SIGMOD Record
53e99a62b7602d97022d0223,Guest Editor's Introduction.,['Asuman Dogac'],2002,SIGMOD Record
53e99aacb7602d9702325e7d,Editor's Notes.,['Michael J. Franklin'],2000,SIGMOD Record
53e9a569b7602d9702e8f7f5,Editor's Notes.,['Ling Liu'],2003,SIGMOD Record
53e99800b7602d970200b604,Semantic Interoperability in Global Information Systems: A Brief Introduction to the Research Area and the Special Section.,"['Aris M. Ouksel', 'Amit P. Sheth']",1999,SIGMOD Record
53e9bddbb7602d9704a89963,Chair's Message.,['Richard T. Snodgrass'],1999,SIGMOD Record
53e9b16db7602d9703bf4948,David DeWitt Speaks Out.,['Marianne Winslett'],2002,SIGMOD Record
53e99a04b7602d9702250b2d,Wrapping Web Data into XML.,"['Wei Han', 'David Buttler', 'Calton Pu']",2001,SIGMOD Record
53e9b2d2b7602d9703d82c8d,Conceptual Modeling and Specification Generation for B2B Business Process based on ebXML.,['HyoungDo Kim'],2002,SIGMOD Record
53e9a01fb7602d97029056d6,Report on NGITS'99: The 4th International Workshop on Next Generation Information Technologies and Systems.,['Opher Etzion'],1999,SIGMOD Record
53e9a018b7602d97028ff16a,A Pictorial Query Language for Querying Geographic Databases using Positional and OLAP Operators.,"['Elaheh Pourabbas', 'Maurizio Rafanelli']",2002,SIGMOD Record
53e9ab89b7602d970352fff0,Chair's Message.,['Richard T. Snodgrass'],2000,SIGMOD Record
53e99809b7602d970201f8e3,Florida International University High Performance Database Research Center.,"['Naphtali Rishe', 'Wei Sun 0002', 'David Barton', 'Yi Deng', 'Cyril U. Orji', 'Michael Alexopoulos', 'Leonard Loureiro', 'Carlos Ordonez 0002', 'Mario Sanchez', 'Artyom Shaposhnikov']",1995,SIGMOD Record
53e9a15bb7602d9702a4fbf6,Fundamentals of data warehouses: 2nd revised and extended edition.,['Vernon Hoffner'],2003,SIGMOD Record
53e99a0ab7602d970225972a,An Annotated Bibliography of Benchmarks for Object Databases.,['Akmal B. Chaudhri'],1995,SIGMOD Record
53e99800b7602d970200b62b,KRDB '98: The 5th International Workshop on Knowledge Representation Meets Databases.,"['Alexander Borgida', 'Vinay K. Chaudhri', 'Martin Staudt']",1998,SIGMOD Record
53e99fa2b7602d9702879d8e,A General Techniques for Querying XML Documents using a Relational Database System.,"['Jayavel Shanmugasundaram', 'Eugene J. Shekita', 'Jerry Kiernan', 'Rajasekar Krishnamurthy', 'Stratis Viglas', 'Jeffrey F. Naughton', 'Igor Tatarinov']",2001,SIGMOD Record
53e9a57db7602d9702ea7df6,Editor's Notes.,['Michael J. Franklin'],1997,SIGMOD Record
53e9a0dfb7602d97029c7697,Introduction to Constraint Databases - Book Review.,['Bart Kuijpers'],2002,SIGMOD Record
53e9a508b7602d9702e2966a,On Views and XML.,['Serge Abiteboul'],1999,SIGMOD Record
53e99b21b7602d97023b7d64,The Design and Performance Evaluation of Alternative XML Storage Strategies.,"['Feng Tian', 'David J. DeWitt', 'Jianjun Chen 0001', 'Chun Zhang']",2002,SIGMOD Record
53e9b495b7602d9703f9b093,Editor's Notes.,['Ling Liu'],2001,SIGMOD Record
53e9978ab7602d9701f4bcd8,Temporal Database System Implementations.,['Michael H. Böhlen'],1995,SIGMOD Record
53e99addb7602d9702363885,An environmental sensor network to determine drinking water quality and security.,"['Anastassia Ailamaki', 'Christos Faloutsos', 'Paul S. Fischbeck', 'Mitchell J. Small', 'Jeanne M. VanBriesen']",2003,SIGMOD Record
