id,title,authors,year,venue
5390972920f70186a0dfafee,Discovery of ads web hosts through traffic data analysis,"['V. Bacarella', 'F. Giannotti', 'M. Nanni', 'D. Pedreschi']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafb0,COFI approach for mining frequent itemsets revisited,"['Mohammad El-Hajj', 'Osmar R. Zaïane']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5590ced10cf2ce4b6f3a007d,Horizontal aggregations for building tabular data sets,['Carlos Ordonez'],2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafa8,Iterative record linkage for cleaning and integration,"['Indrajit Bhattacharya', 'Lise Getoor']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafa5,Privacy-preserving data integration and sharing,"['Chris Clifton', 'Murat Kantarcioǧlu', 'AnHai Doan', 'Gunther Schadow', 'Jaideep Vaidya', 'Ahmed Elmagarmid', 'Dan Suciu']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafa6,FP-tax: tree structure based generalized association rule mining,"['Iko Pramudiono', 'Masaru Kitsuregawa']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafab,Discovering spatial patterns accurately with effective noise removal,"['Yu Qian', 'Kang Zhang']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafa9,Diagonally Subgraphs Pattern Mining,"['Moti Cohen', 'Ehud Gudes']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafaa,Mining association rules with non-uniform privacy concerns,"['Yi Xia', 'Yirong Yang', 'Yun Chi']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390972920f70186a0dfafa7,Mining complex matchings across Web query interfaces,"['Bin He', 'Kevin Chen-Chuan Chang', 'Jiawei Han']",2004,Proceedings of the 9th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery
5390975920f70186a0dfc96b,Querying bi-level information,"['Sudarshan Murthy', 'David Maier', 'Lois Delcambre']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5590de7d0cf25001c36ef8d6,Visualizing and discovering web navigational patterns,"['Jiyang Chen', 'Lisheng Sun', 'Osmar R. Zaïane', 'Randy Goebel']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
558d0bb70cf2a2c70f68cb88,Semantic multicast for content-based stream dissemination,"['Olga Papaemmanouil', 'Uĝur Çetintemel']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfc982,Best-match querying from document-centric XML,"['Jaap Kamps', 'Maarten Marx', 'Maarten de Rijke', 'Börkur Sigurbjörnsson']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390879920f70186a0d428f2,Checking potential validity of XML documents,"['Ionut E. Iacob', 'Alex Dekhtyar', 'Michael I. Dekhtyar']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5590e0b40cf2ce4b6f3a0b43,Querying peer-to-peer networks using P-trees,"['Adina Crainiceanu', 'Prakash Linga', 'Johannes Gehrke', 'Jayavel Shanmugasundaram']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfc980,One torus to rule them all: multi-dimensional queries in P2P systems,"['Prasanna Ganesan', 'Beverly Yang', 'Hector Garcia-Molina']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5590d9060cf25001c36ef5a5,Twig query processing over graph-structured XML data,"['Zografoula Vagena', 'Mirella M. Moro', 'Vassilis J. Tsotras']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfc991,Mining approximate functional dependencies and concept similarities to answer imprecise queries,"['Ullas Nambiar', 'Subbarao Kambhampati']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfc997,DTDs versus XML schema: a practical study,"['Geert Jan Bex', 'Frank Neven', 'Jan Van den Bussche']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
558c2140612c2ba45fe952c7,Content and structure in indexing and ranking XML,"['Felix Weigel', 'Holger Meuss', 'Klaus U. Schulz', 'François Bry']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390879920f70186a0d42909,On validation of XML streams using finite state machines,"['Cristiana Chitic', 'Daniela Rosu']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfca52,Challenges in selecting paths for navigational queries: trade-off of benefit of path versus cost of plan,"['María-Esther Vidal', 'Louiqa Raschid', 'Julian Mestre']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
559009bb612c9582e53d45c4,"Spam, damn spam, and statistics: using statistical analysis to locate spam web pages","['Dennis Fetterly', 'Mark Manasse', 'Marc Najork']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfca5a,Scalable dissemination: what's hot and what's not,"['Jonathan Beaver', 'Nicholas Morsillo', 'Kirk Pruhs', 'Panos K. Chrysanthis', 'Vincenzo Liberatore']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfca5f,Unraveling the duplicate-elimination problem in XML-to-SQL query translation,"['Rajasekar Krishnamurthy', 'Raghav Kaushik', 'Jeffrey F Naughton']",2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfdc0a,Text Centric Structure Extraction and Exploitation (abstract only),['Prabhakar Raghavan'],2004,Proceedings of the 7th International Workshop on the Web and Databases: colocated with ACM SIGMOD/PODS 2004
5390975920f70186a0dfe08f,The VLDB Journal — The International Journal on Very Large Data Bases,,2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390879d20f70186a0d42b78,Best papers of VLDB 2003,"['Johann-Christoph Freytag', 'Serge Abiteboul', 'Mike Carey']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe024,Automatic integration of Web search interfaces with WISE-Integrator,"['Hai He', 'Weiyi Meng', 'Clement Yu', 'Zonghuan Wu']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe01a,"Adaptive, unsupervised stream mining","['Spiros Papadimitriou', 'Anthony Brockwell', 'Christos Faloutsos']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe09f,Supporting top-k join queries in relational databases,"['Ihab F. Ilyas', 'Walid G. Aref', 'Ahmed K. Elmagarmid']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe01c,Preserving mapping consistency under schema changes,"['Yannis Velegrakis', 'J. Miller', 'Lucian Popa']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe0be,Exploring the tradeoff between performance and data freshness in database-driven Web servers,"['Alexandros Labrinidis', 'Nick Roussopoulos']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390975920f70186a0dfe1c5,Life science research and data management—what can they give each other?,['Amarnath Gupta'],2004,ACM SIGMOD Record
5390975920f70186a0dfe2ab,Database management for life sciences research,"['H. V. Jagadish', 'Frank Olken']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2ac,An optimal algorithm for querying tree structures and its applications in bioinformatics,"['Hsiao-Fei Liu', 'Ya-Hui Chang', 'Kun-Mao Chao']",2004,ACM SIGMOD Record
5390975920f70186a0dfe1bb,A distributed database for bio-molecular images,"['Ambuj K. Singh', 'B. S. Manjunath', 'Robert F. Murphy']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2b4,BIO-AJAX: an extensible framework for biological data cleaning,"['Katherine G. Herbert', 'Narain H. Gehani', 'William H. Piel', 'Jason T. L. Wang', 'Cathy H. Wu']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2b2,Piers: an efficient model for similarity search in DNA sequence databases,"['Xia Cao', 'Shuai Cheng Li', 'Beng Chin Ooi', 'Anthony K. H. Tung']",2004,ACM SIGMOD Record
5390879d20f70186a0d42bc2,BioFast: challenges in exploring linked life sciences sources,"['Jens Bleiholder', 'Felix Naumann', 'Zoé Lacroix', 'Louiqa Raschid', 'Hyma Murthy', 'Maria-Esther Vidal']",2004,ACM SIGMOD Record
5390975920f70186a0dfe1ba,"Review of ""Managing gigabytes: compressing and indexing documents and images, by Ian H. Witten, Alistair Moffat, and Timothy C. Bell"" Morgan Kauffman, 1999, 519 pp. ISBN 1558605703.",['S. V. Nagaraj'],2004,ACM SIGMOD Record
5390975920f70186a0dfe2bb,"Jeffrey naughton speaks out on database systems as control freaks, how to choose students, how to choose problems, how to get attention, the importance of being true to yourself, and more",['Marianne Winslett'],2004,ACM SIGMOD Record
5390975920f70186a0dfe2b9,Introducing an annotated bibliography on temporal and evolution aspects in the World Wide Web,['Fabio Grandi'],2004,ACM SIGMOD Record
5390975920f70186a0dfe2b7,"Database tuning principles, experiments, and troubleshooting techniques","['Dennis Shasha', 'Philippe Bonnet', 'Nancy Hartline Bercich']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2bc,An early look at XQuery API for Java™ (XQJ),"['Andrew Eisenberg', 'Jim Melton']",2004,ACM SIGMOD Record
5390975920f70186a0dfe1b9,Reminiscences on influential papers,['Kenneth A. Ross'],2004,ACM SIGMOD Record
5390975920f70186a0dfe2aa,REPORT on the EDBT'04 workshop on database technologies for handling XML information on the web,"['Marco Mesiti', 'Barbara Catania', 'Giovanna Guerrini', 'Akmal Chaudhri']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2bf,Issues in mechanical engineering design management,"['Dave Hislop', 'Zoé Lacroix', 'Gerald Moeller']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2c0,Automatic composite wrapper generation for semi-structured biological data based on table structure identification,"['Liangyou Chen', 'Hasan M. Jamil', 'Nan Wang']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2b3,"Spatial, temporal and spatio-temporal databases - hot issues and directions for phd research","['John F. Roddick', 'Erik Hoel', 'Max J. Egenhofer', 'Dimitris Papadias', 'Betty Salzberg']",2004,ACM SIGMOD Record
5390879d20f70186a0d42bc4,Using reasoning to guide annotation with gene ontology terms in GOAT,"['Michael Bada', 'Daniele Turi', 'Robin McEntire', 'Robert Stevens']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2c4,"The GenAlg project: developing a new integrating data model, language, and tool for managing and querying genomic information","['Joachim Hammer', 'Markus Schneider']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2b1,Managing and analyzing carbohydrate data,"['Kiyoko F. Aoki', 'Nobuhisa Ueda', 'Atsuko Yamaguchi', 'Tatsuya Akutsu', 'Minoru Kanehisa', 'Hiroshi Mamitsuka']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2a9,ACM SIGMOD Record,,2004,ACM SIGMOD Record
5390975920f70186a0dfe2a4,Logic-based web information extraction,"['Georg Gottlob', 'Christoph Koch']",2004,ACM SIGMOD Record
5590d4360cf2baaad971707c,Branding yourself,"['Richard Snodgrass', 'Merrie Brucks']",2004,ACM SIGMOD Record
5390975920f70186a0dfe2bd,Mobile databases: a selection of open issues and research directions,"['Guy Bernard', 'Jalel Ben-othman', 'Luc Bouganim', 'Gérôme Canals', 'Sophie Chabridon', 'Bruno Defude', 'Jean Ferrié', 'Stéphane Gançarski', 'Rachid Guerraoui', 'Pascal Molli', 'Philippe Pucheral', 'Claudia Roncancio', 'Patricia Serrano-Alvarado', 'Patrick Valduriez']",2004,ACM SIGMOD Record
5390877920f70186a0d2e6e6,The BEA streaming XQuery processor,"['Daniela Florescu', 'Chris Hillery', 'Donald Kossmann', 'Paul Lucas', 'Fabio Riccardi', 'Till Westmann', 'J. Carey', 'Arvind Sundararajan']",2004,The VLDB Journal — The International Journal on Very Large Data Bases
5390979920f70186a0dffb1f,ACM SIGMOD Record,,2004,ACM SIGMOD Record
5390979920f70186a0dffb10,CiVeDi: a customized virtual environment for database interaction,"['Pietro Mazzoleni', 'Elisa Bertino', 'Elena Ferrari', 'Stefano Valtolina']",2004,ACM SIGMOD Record
5390979920f70186a0dffb84,A denotational semantics for continuous queries over streams and relations,"['Arvind Arasu', 'Jennifer Widom']",2004,ACM SIGMOD Record
5390979920f70186a0dffb82,An evaluation of XML indexes for structural join,"['Hanyu Li', 'Mong Li Lee', 'Wynne Hsu', 'Chao Chen']",2004,ACM SIGMOD Record
5390979920f70186a0dffb55,Semantically enriched web services for the travel industry,"['A. Dogac', 'Y. Kabak', 'G. Laleci', 'S. Sinir', 'A. Yildiz', 'S. Kirbas', 'Y. Gurcan']",2004,ACM SIGMOD Record
5390979920f70186a0dffb14,Optimization of data stream processing,"['Janusz R. Getta', 'Ehsan Vossough']",2004,ACM SIGMOD Record
5390879d20f70186a0d42e3f,"Report on the 3rd web dynamics workshop, at WWW'2004","['Mark Levene', 'Alexandra Poulovassilis']",2004,ACM SIGMOD Record
5390979920f70186a0dffb92,"Report on the workshop on metadata management in grid and peer-to-peer systems, London, December 16 2003","['Kevin Keenoy', 'Alexandra Poulovassilis', 'Vassilis Christophides', 'George Loizou', 'Giorgos Kokkinidis', 'George Samaras', 'Nicolas Spyratos']",2004,ACM SIGMOD Record
5390979920f70186a0dffafe,Structured databases on the web: observations and implications,"['Kevin Chen-Chuan Chang', 'Bin He', 'Chengkai Li', 'Mitesh Patel', 'Zhen Zhang']",2004,ACM SIGMOD Record
5390979920f70186a0dffb9b,Integration of biological sources: current systems and challenges ahead,"['Thomas Hernandez', 'Subbarao Kambhampati']",2004,ACM SIGMOD Record
5390879d20f70186a0d42e59,Advancements in SQL/XML,"['Andrew Eisenberg', 'Jim Melton']",2004,ACM SIGMOD Record
5390979920f70186a0dffc13,NESTREAM: querying nested streams,"['Damianos Chatziantoniou', 'Achilleas Anagnostopoulos']",2004,ACM SIGMOD Record
5390979920f70186a0dffc19,Report on the 9th ACM symposium on access control models and technologies (SACMAT'04),['Elena Ferrari'],2004,ACM SIGMOD Record
5390979920f70186a0dffb8d,A read-only transaction anomaly under snapshot isolation,"['Alan Fekete', ""Elizabeth O'Neil"", ""Patrick O'Neil""]",2004,ACM SIGMOD Record
5390979920f70186a0dffb83,Reminiscences on influential papers,['Kenneth A. Ross'],2004,ACM SIGMOD Record
5390979920f70186a0dffc10,"Phil Bernstein speaks out on trends at industrial research labs: what metadata management products need, peculiarities of the tenure sytem, how to fix the problems with database research conferences, and more",['Marianne Winslett'],2004,ACM SIGMOD Record
